Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SED1RLT,2018.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2018.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2019.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2019.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2019.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2019.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2020.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2020.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2020.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2020.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2021.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2021.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2021.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2021.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2022.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2022.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RLT,2022.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
BDCQ.SED1RMA,2011.06,13943,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2011.09,13764,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2011.12,14184,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2012.03,14142,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2012.06,14171,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2012.09,14087,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2012.12,14352,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2013.03,14164,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2013.06,14164,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2013.09,13913,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2013.12,14334,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2014.03,14293,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2014.06,14038,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2014.09,13793,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2014.12,14407,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2015.03,14358,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2015.06,13945,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2015.09,13760,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2015.12,13989,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2016.03,13991,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2016.06,13780,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2016.09,13519,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2016.12,13916,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2017.03,13889,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2017.06,13781,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2017.09,13557,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2017.12,14106,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2018.03,14072,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2018.06,13928,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2018.09,13631,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2018.12,14237,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2019.03,14192,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2019.06,13920,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2019.09,13740,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2019.12,14308,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2020.03,14244,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2020.06,13845,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2020.09,13626,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2020.12,13974,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2021.03,13900,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2021.06,13745,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2021.09,13685,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2021.12,14215,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2022.03,14056,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2022.06,14045,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMA,2022.09,13933,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
BDCQ.SED1RMS,2011.06,13957,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2011.09,13994,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2011.12,14021,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2012.03,14057,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2012.06,14190,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2012.09,14324,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2012.12,14187,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2013.03,14067,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2013.06,14192,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2013.09,14154,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2013.12,14170,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2014.03,14179,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2014.06,14071,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2014.09,14043,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2014.12,14241,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2015.03,14225,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2015.06,13983,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2015.09,14028,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2015.12,13819,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2016.03,13847,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2016.06,13825,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2016.09,13797,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2016.12,13738,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2017.03,13736,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2017.06,13837,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2017.09,13842,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2017.12,13914,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2018.03,13917,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2018.06,13994,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2018.09,13917,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2018.12,14033,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2019.03,14037,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2019.06,13997,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2019.09,14025,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2019.12,14093,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2020.03,14091,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2020.06,13934,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2020.09,13899,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2020.12,13761,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2021.03,13752,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2021.06,13843,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2021.09,13949,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2021.12,13999,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2022.03,13907,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2022.06,14150,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMS,2022.09,14194,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Seasonally adjusted,,
BDCQ.SED1RMT,2011.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2011.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2011.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2012.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2012.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2012.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2012.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2013.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2013.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2013.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2013.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2014.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2014.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2014.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2014.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2015.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2015.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2015.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2015.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2016.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2016.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2016.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2016.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2017.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2017.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2017.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2017.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2018.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2018.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2018.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2018.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2019.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2019.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2019.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2019.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2020.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2020.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2020.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2020.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2021.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2021.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2021.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2021.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2022.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2022.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RMT,2022.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Trend,,
BDCQ.SED1RNA,2011.06,228181,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2011.09,227941,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2011.12,234516,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2012.03,231957,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2012.06,235412,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2012.09,235441,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2012.12,241380,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2013.03,239787,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2013.06,244759,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2013.09,243789,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2013.12,250335,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2014.03,248728,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2014.06,252150,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2014.09,252968,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2014.12,258570,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2015.03,256265,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2015.06,258980,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2015.09,257581,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2015.12,262739,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2016.03,260481,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2016.06,263595,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2016.09,262415,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2016.12,268067,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2017.03,265779,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2017.06,269684,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2017.09,268775,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2017.12,274749,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2018.03,276840,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2018.06,274779,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2018.09,271706,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2018.12,277703,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2019.03,276975,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2019.06,277896,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2019.09,275628,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2019.12,283422,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2020.03,280774,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2020.06,277749,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2020.09,275569,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2020.12,278420,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2021.03,277381,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2021.06,279418,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2021.09,282838,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2021.12,289799,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2022.03,286920,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2022.06,288387,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNA,2022.09,290386,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Actual,,
BDCQ.SED1RNS,2011.06,227624,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2011.09,229574,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2011.12,232093,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
